X,gene_name,baseMean_AD_6M,baseMean_WT_6M,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Description
ENSMUSG00000002341,Ncan,9016.856032,10756.22919,11218.34783,-0.254361929,0.071087394,-3.578158017,0.000346024,0.002672138,neurocan [Source:MGI Symbol;Acc:MGI:104694]
ENSMUSG00000038712,Mindy1,1047.90042,905.4760537,913.8099723,0.209776909,0.05863489,3.577680582,0.000346657,0.002675461,MINDY lysine 48 deubiquitinase 1 [Source:MGI Symbol;Acc:MGI:1922257]
ENSMUSG00000064120,Mocs1,455.5330899,368.7612903,368.2197282,0.300849016,0.084137161,3.575697258,0.000349296,0.002692646,molybdenum cofactor synthesis 1 [Source:MGI Symbol;Acc:MGI:1928904]
ENSMUSG00000038039,Gcc2,3645.111522,4145.656182,4266.58529,-0.185482897,0.051878811,-3.575311243,0.000349811,0.00269583,GRIP and coiled-coil domain containing 2 [Source:MGI Symbol;Acc:MGI:1917547]
ENSMUSG00000032773,Chrm1,6314.989165,7382.761904,7544.930767,-0.225388305,0.063045946,-3.574984873,0.000350248,0.002698402,"cholinergic receptor, muscarinic 1, CNS [Source:MGI Symbol;Acc:MGI:88396]"
ENSMUSG00000040940,Arhgef1,3014.86686,2555.943034,2554.053228,0.238770873,0.066845604,3.571975707,0.000354298,0.002724006,Rho guanine nucleotide exchange factor (GEF) 1 [Source:MGI Symbol;Acc:MGI:1353510]
ENSMUSG00000056306,Sertm1,1013.961199,1206.730565,1202.776409,-0.250004939,0.070000724,-3.571462195,0.000354994,0.002728553,serine rich and transmembrane domain containing 1 [Source:MGI Symbol;Acc:MGI:3607715]
ENSMUSG00000022469,Rapgef3,1896.233607,1531.406362,1515.512969,0.308394339,0.086377596,3.570304711,0.000356566,0.002739836,Rap guanine nucleotide exchange factor (GEF) 3 [Source:MGI Symbol;Acc:MGI:2441741]
ENSMUSG00000107219,Gm42738,306.092643,407.1873004,384.3353676,-0.404785969,0.113463762,-3.567535237,0.000360355,0.002765708,predicted gene 42738 [Source:MGI Symbol;Acc:MGI:5662875]
ENSMUSG00000093436,Gm20646,134.9293734,187.0905279,173.3129848,-0.463800462,0.130039984,-3.566598876,0.000361644,0.002774793,predicted gene 20646 [Source:MGI Symbol;Acc:MGI:5313093]
ENSMUSG00000034614,Pik3ip1,1500.361386,1264.684075,1269.31272,0.244571268,0.06859544,3.565415809,0.00036328,0.002784084,phosphoinositide-3-kinase interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917016]
ENSMUSG00000027474,Ccm2l,178.2382257,134.8192822,148.8350107,0.403064758,0.113138266,3.562585596,0.00036722,0.002807719,cerebral cavernous malformation 2-like [Source:MGI Symbol;Acc:MGI:2385159]
ENSMUSG00000028936,Rpl22,3221.128159,2748.918389,2767.612963,0.22749007,0.063860085,3.562320208,0.000367592,0.002809741,ribosomal protein L22 [Source:MGI Symbol;Acc:MGI:99262]
ENSMUSG00000029428,Stx2,996.6465393,828.0058999,840.5561735,0.268821115,0.075489883,3.561021752,0.000369414,0.002820387,syntaxin 2 [Source:MGI Symbol;Acc:MGI:108059]
ENSMUSG00000079139,Gm4204,1483.199578,1735.563133,1720.073202,-0.226583215,0.063633884,-3.560732139,0.000369822,0.002822678,predicted gene 4204 [Source:MGI Symbol;Acc:MGI:3782381]
ENSMUSG00000078619,Smarcd2,686.9205841,553.030545,592.9673275,0.316291871,0.08894491,3.556042402,0.000376483,0.002869346,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2 [Source:MGI Symbol;Acc:MGI:1933621]"
ENSMUSG00000010914,Pdhx,1307.905807,1493.794288,1500.642412,-0.192119363,0.05403176,-3.555674723,0.00037701,0.002871693,"pyruvate dehydrogenase complex, component X [Source:MGI Symbol;Acc:MGI:1351627]"
ENSMUSG00000028527,Ak4,1101.33175,1340.942212,1354.684295,-0.283318537,0.079683117,-3.555565434,0.000377167,0.002872053,adenylate kinase 4 [Source:MGI Symbol;Acc:MGI:87979]
ENSMUSG00000019852,Arfgef3,7784.055827,9147.198766,9423.649265,-0.232889036,0.065544566,-3.553140238,0.000380661,0.002893623,ARFGEF family member 3 [Source:MGI Symbol;Acc:MGI:106387]
ENSMUSG00000038943,Prc1,382.9524611,274.0670802,275.4367362,0.485588324,0.136833665,3.548748946,0.000387066,0.002935502,protein regulator of cytokinesis 1 [Source:MGI Symbol;Acc:MGI:1858961]
ENSMUSG00000089774,Slc5a3,1945.926477,1287.773757,1640.228527,0.595191366,0.167750622,3.548072481,0.000388061,0.002941351,"solute carrier family 5 (inositol transporters), member 3 [Source:MGI Symbol;Acc:MGI:1858226]"
ENSMUSG00000022220,Adcy4,182.0784077,126.0538242,146.9780207,0.528184168,0.148915975,3.546860354,0.000389851,0.00295321,adenylate cyclase 4 [Source:MGI Symbol;Acc:MGI:99674]
ENSMUSG00000021929,Kpna3,3689.526977,4181.348995,4278.460771,-0.181394545,0.051150733,-3.54627461,0.000390719,0.002958928,karyopherin (importin) alpha 3 [Source:MGI Symbol;Acc:MGI:1100863]
ENSMUSG00000096606,Tpbgl,321.7558452,261.5913009,268.5889431,0.301595858,0.085076388,3.545000726,0.000392612,0.002970692,trophoblast glycoprotein-like [Source:MGI Symbol;Acc:MGI:3646425]
ENSMUSG00000052581,Lrrtm4,1239.712437,1506.875669,1581.639689,-0.281909369,0.079536442,-3.544405078,0.0003935,0.002974839,leucine rich repeat transmembrane neuronal 4 [Source:MGI Symbol;Acc:MGI:2389180]
ENSMUSG00000052981,Ube2ql1,7115.723151,8585.345349,8383.688835,-0.270444669,0.076384772,-3.540557393,0.000399283,0.003014212,ubiquitin-conjugating enzyme E2Q family-like 1 [Source:MGI Symbol;Acc:MGI:1924230]
ENSMUSG00000044328,Trp53i13,221.3665108,159.7471154,161.7707567,0.475994601,0.134475123,3.539648012,0.000400661,0.003023746,transformation related protein 53 inducible protein 13 [Source:MGI Symbol;Acc:MGI:1915125]
ENSMUSG00000034000,Neu4,426.5833384,331.4441273,344.242156,0.362112405,0.102367863,3.5373641,0.000404142,0.003046511,sialidase 4 [Source:MGI Symbol;Acc:MGI:2661364]
ENSMUSG00000020591,Ntsr2,3517.726168,4380.496234,3915.312917,-0.31590153,0.089307039,-3.537252289,0.000404313,0.003046926,neurotensin receptor 2 [Source:MGI Symbol;Acc:MGI:108018]
ENSMUSG00000026942,Traf2,443.5643514,350.8656135,374.2762577,0.336048299,0.095070625,3.534722716,0.000408203,0.003073593,TNF receptor-associated factor 2 [Source:MGI Symbol;Acc:MGI:101835]
ENSMUSG00000006649,Nphs1,79.09523274,116.4530264,100.6045257,-0.566456123,0.160277259,-3.534226419,0.000408971,0.003078486,"nephrosis 1, nephrin [Source:MGI Symbol;Acc:MGI:1859637]"
ENSMUSG00000070304,Scn2b,10885.16476,12620.19815,12648.01032,-0.213493686,0.060446172,-3.531963717,0.000412486,0.0031005,"sodium channel, voltage-gated, type II, beta [Source:MGI Symbol;Acc:MGI:106921]"
ENSMUSG00000044037,Als2cl,584.0655276,457.4205209,474.9786721,0.352186725,0.099731588,3.531345818,0.000413451,0.003105142,ALS2 C-terminal like [Source:MGI Symbol;Acc:MGI:2447532]
ENSMUSG00000024256,Adcyap1,596.9749991,720.282761,738.2563703,-0.271007068,0.076780387,-3.529639252,0.000416127,0.003124285,adenylate cyclase activating polypeptide 1 [Source:MGI Symbol;Acc:MGI:105094]
ENSMUSG00000117710,Gm10817,431.2156083,556.5904966,531.3618816,-0.372763434,0.105622293,-3.529211726,0.0004168,0.003128441,predicted gene 10817 [Source:MGI Symbol;Acc:MGI:3704489]
ENSMUSG00000032839,Trpc1,2049.312918,2353.268546,2357.033837,-0.197982025,0.056133102,-3.527010233,0.000420281,0.003151864,"transient receptor potential cation channel, subfamily C, member 1 [Source:MGI Symbol;Acc:MGI:109528]"
ENSMUSG00000004626,Stxbp2,2316.107735,1952.032412,1937.342448,0.246676695,0.070014168,3.523239669,0.000426306,0.003194815,syntaxin binding protein 2 [Source:MGI Symbol;Acc:MGI:107370]
ENSMUSG00000089990,Gm15852,314.4557582,244.3619065,252.3729458,0.36081854,0.102432097,3.522514428,0.000427474,0.003200319,predicted gene 15852 [Source:MGI Symbol;Acc:MGI:3801733]
ENSMUSG00000021194,Chga,4660.849585,5305.269025,5525.102077,-0.186489901,0.052989311,-3.519387182,0.000432545,0.003236438,chromogranin A [Source:MGI Symbol;Acc:MGI:88394]
ENSMUSG00000022103,Gfra2,2792.603458,3129.572954,3163.776556,-0.163551837,0.046477721,-3.518929757,0.000433291,0.003241099,glial cell line derived neurotrophic factor family receptor alpha 2 [Source:MGI Symbol;Acc:MGI:1195462]
ENSMUSG00000028041,Adam15,4402.759682,3810.222673,3876.032523,0.209414744,0.059515586,3.518653814,0.000433742,0.003243547,a disintegrin and metallopeptidase domain 15 (metargidin) [Source:MGI Symbol;Acc:MGI:1333882]
ENSMUSG00000102440,Pcdhga9,359.3855146,456.5499567,432.5999075,-0.349265936,0.099265599,-3.518499243,0.000433995,0.003244512,"protocadherin gamma subfamily A, 9 [Source:MGI Symbol;Acc:MGI:1935226]"
ENSMUSG00000052504,Epha3,300.7498132,370.8773819,385.5300066,-0.298304458,0.084792982,-3.51803238,0.000434759,0.003248374,Eph receptor A3 [Source:MGI Symbol;Acc:MGI:99612]
ENSMUSG00000024639,Gnaq,9206.545108,10326.38275,10588.59794,-0.165624123,0.047081601,-3.517809895,0.000435124,0.003250173,"guanine nucleotide binding protein, alpha q polypeptide [Source:MGI Symbol;Acc:MGI:95776]"
ENSMUSG00000035431,Sstr1,546.4911083,673.5454708,644.437253,-0.306703684,0.087324987,-3.512209907,0.000444397,0.00331725,somatostatin receptor 1 [Source:MGI Symbol;Acc:MGI:98327]
ENSMUSG00000048661,Lemd3,1563.061632,1756.599161,1823.171827,-0.172000776,0.048975874,-3.511949071,0.000444833,0.003318916,LEM domain containing 3 [Source:MGI Symbol;Acc:MGI:3580376]
ENSMUSG00000028532,Cachd1,749.5031519,566.4944563,627.2630435,0.401108776,0.114275113,3.510027389,0.000448061,0.003342045,cache domain containing 1 [Source:MGI Symbol;Acc:MGI:2444177]
ENSMUSG00000108351,Gm36736,120.2608251,165.0423484,164.9707573,-0.451589014,0.128674693,-3.509540237,0.000448882,0.00334627,"predicted gene, 36736 [Source:MGI Symbol;Acc:MGI:5595895]"
ENSMUSG00000024798,Htr7,364.239615,456.209159,420.2564624,-0.324601203,0.09249382,-3.509436668,0.000449057,0.003346623,5-hydroxytryptamine (serotonin) receptor 7 [Source:MGI Symbol;Acc:MGI:99841]
ENSMUSG00000024966,Stip1,5043.876869,5878.583686,6002.694332,-0.22090707,0.062957065,-3.508852726,0.000450044,0.003353026,stress-induced phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:109130]
ENSMUSG00000019775,Rgs17,4027.253019,4518.272483,4603.980363,-0.167115753,0.047638315,-3.508011445,0.00045147,0.003360784,regulator of G-protein signaling 17 [Source:MGI Symbol;Acc:MGI:1927469]
ENSMUSG00000025154,Arhgap19,282.7587713,200.8136535,221.2787112,0.484832175,0.138213437,3.507851226,0.000451742,0.003361855,Rho GTPase activating protein 19 [Source:MGI Symbol;Acc:MGI:1918335]
ENSMUSG00000039830,Olig2,1358.417005,1050.317719,1040.848675,0.369782447,0.105435808,3.507180868,0.000452881,0.00336938,oligodendrocyte transcription factor 2 [Source:MGI Symbol;Acc:MGI:1355331]
ENSMUSG00000034701,Neurod1,413.282731,519.495858,516.0444777,-0.328854733,0.093818803,-3.505211362,0.000456245,0.003392481,neurogenic differentiation 1 [Source:MGI Symbol;Acc:MGI:1339708]
ENSMUSG00000025509,Pnpla2,905.3517065,739.5982897,725.2492938,0.293056024,0.083646016,3.503526396,0.000459141,0.003409185,patatin-like phospholipase domain containing 2 [Source:MGI Symbol;Acc:MGI:1914103]
ENSMUSG00000048279,Sacs,5135.289269,5854.211554,5962.817934,-0.189204918,0.054036356,-3.501437375,0.000462756,0.003434079,sacsin [Source:MGI Symbol;Acc:MGI:1354724]
ENSMUSG00000029651,Mtus2,2299.131035,2677.977476,2744.101347,-0.218848272,0.062503821,-3.501358296,0.000462893,0.003434127,microtubule associated tumor suppressor candidate 2 [Source:MGI Symbol;Acc:MGI:1915388]
ENSMUSG00000026571,Dcaf6,3496.663045,3966.607198,4017.147631,-0.182057313,0.052046992,-3.497941113,0.000468865,0.003474499,DDB1 and CUL4 associated factor 6 [Source:MGI Symbol;Acc:MGI:1921356]
ENSMUSG00000039057,Myo16,1657.450303,1991.175784,2006.341844,-0.264285801,0.075683368,-3.491993103,0.000479431,0.003545122,myosin XVI [Source:MGI Symbol;Acc:MGI:2685951]
ENSMUSG00000024558,Mapk4,2949.450264,3472.175235,3430.709341,-0.235765859,0.067530433,-3.491253481,0.00048076,0.003551612,mitogen-activated protein kinase 4 [Source:MGI Symbol;Acc:MGI:2444559]
ENSMUSG00000044014,Npy5r,175.9582701,230.8196875,205.0394051,-0.390168751,0.111772694,-3.490734082,0.000481695,0.00355652,neuropeptide Y receptor Y5 [Source:MGI Symbol;Acc:MGI:108082]
ENSMUSG00000028381,Ugcg,3334.221955,3746.736528,3896.636176,-0.167572122,0.048014003,-3.490067713,0.000482898,0.003564397,UDP-glucose ceramide glucosyltransferase [Source:MGI Symbol;Acc:MGI:1332243]
ENSMUSG00000026773,Pfkfb3,1969.429248,1364.667709,1684.97254,0.528698806,0.151891883,3.480757474,0.000499998,0.00368026,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:MGI Symbol;Acc:MGI:2181202]"
ENSMUSG00000056481,Cd248,207.6885392,141.3268075,158.8456622,0.550048426,0.158065918,3.479867336,0.000501662,0.003689404,"CD248 antigen, endosialin [Source:MGI Symbol;Acc:MGI:1917695]"
ENSMUSG00000004035,Gstm7,429.6668806,521.489391,451.6262035,-0.282303805,0.081138302,-3.479291485,0.000502741,0.003696305,"glutathione S-transferase, mu 7 [Source:MGI Symbol;Acc:MGI:1915562]"
ENSMUSG00000052726,Kcnt2,1517.908806,1840.767329,1879.340989,-0.277597068,0.079799673,-3.478674251,0.000503901,0.003702331,"potassium channel, subfamily T, member 2 [Source:MGI Symbol;Acc:MGI:3036273]"
ENSMUSG00000034255,Arhgap27,958.2757134,815.2477018,810.1049408,0.236275947,0.067927895,3.478334592,0.00050454,0.003705372,Rho GTPase activating protein 27 [Source:MGI Symbol;Acc:MGI:1916903]
ENSMUSG00000035828,Pim3,1674.121181,1329.640131,1389.398552,0.33457843,0.096237959,3.476574454,0.000507863,0.003727693,proviral integration site 3 [Source:MGI Symbol;Acc:MGI:1355297]
ENSMUSG00000027954,Efna1,166.8087099,127.1809216,136.1353589,0.395174883,0.113786753,3.472942773,0.000514785,0.003772167,ephrin A1 [Source:MGI Symbol;Acc:MGI:103236]
ENSMUSG00000064127,Med14,3296.370487,3763.250317,3913.526725,-0.190357287,0.054821883,-3.472286553,0.000516045,0.003779737,mediator complex subunit 14 [Source:MGI Symbol;Acc:MGI:1349442]
ENSMUSG00000045314,Sowahb,850.5394679,1039.708386,1072.513344,-0.290415908,0.083676292,-3.470707176,0.00051909,0.003795229,sosondowah ankyrin repeat domain family member B [Source:MGI Symbol;Acc:MGI:1925338]
ENSMUSG00000026587,Astn1,12728.59212,14224.56898,14564.64894,-0.160429711,0.046236439,-3.469767855,0.000520908,0.003806404,astrotactin 1 [Source:MGI Symbol;Acc:MGI:1098567]
ENSMUSG00000049872,Calhm5,196.1557982,245.2033777,224.4820899,-0.318481661,0.09180251,-3.46920428,0.000522002,0.003813336,calcium homeostasis modulator family member 5 [Source:MGI Symbol;Acc:MGI:2143897]
ENSMUSG00000051413,Plagl2,701.8182276,546.9030489,589.0116806,0.361113752,0.104180664,3.466226235,0.000527819,0.003849395,pleiomorphic adenoma gene-like 2 [Source:MGI Symbol;Acc:MGI:1933165]
ENSMUSG00000057363,Uxs1,1488.402055,1682.87551,1766.767924,-0.176401476,0.050901728,-3.465530186,0.000529187,0.003858301,UDP-glucuronate decarboxylase 1 [Source:MGI Symbol;Acc:MGI:1915133]
ENSMUSG00000070532,Ccdc190,523.8669542,426.1202996,421.3436815,0.302552432,0.087517499,3.457050723,0.000546122,0.003970047,coiled-coil domain containing 190 [Source:MGI Symbol;Acc:MGI:1925715]
ENSMUSG00000001089,Luzp1,3986.576303,4562.647777,4781.984055,-0.194977288,0.056406249,-3.456661151,0.000546912,0.003974278,leucine zipper protein 1 [Source:MGI Symbol;Acc:MGI:107629]
ENSMUSG00000056124,B4galt6,6393.851264,7211.368686,7343.761472,-0.17345047,0.050273087,-3.45016552,0.000560243,0.00406777,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 6 [Source:MGI Symbol;Acc:MGI:1928380]"
ENSMUSG00000086155,9430041J12Rik,802.8537599,1011.658684,955.6173315,-0.33209585,0.096306325,-3.448328537,0.000564067,0.004092141,RIKEN cDNA 9430041J12 gene [Source:MGI Symbol;Acc:MGI:1924573]
ENSMUSG00000071604,Fam189a2,587.6698527,498.0261504,487.5069332,0.236816465,0.068708988,3.446659209,0.000567564,0.004111822,"family with sequence similarity 189, member A2 [Source:MGI Symbol;Acc:MGI:2685813]"
ENSMUSG00000108043,Zim3,770.5084801,938.371097,919.3261574,-0.283343654,0.082211516,-3.446520221,0.000567856,0.004112802,"zinc finger, imprinted 3 [Source:MGI Symbol;Acc:MGI:2151058]"
ENSMUSG00000097039,Pvt1,379.618499,306.595295,343.1681943,0.3043782,0.088318704,3.446361694,0.000568189,0.00411408,Pvt1 oncogene [Source:MGI Symbol;Acc:MGI:97824]
ENSMUSG00000039316,Rftn1,473.0173054,382.7378127,388.1326681,0.30844669,0.089524333,3.445395019,0.000570225,0.004127683,raftlin lipid raft linker 1 [Source:MGI Symbol;Acc:MGI:1923688]
ENSMUSG00000031480,Thsd1,238.8690286,179.6834637,199.0518232,0.401329297,0.116501544,3.444841026,0.000571395,0.004132731,"thrombospondin, type I, domain 1 [Source:MGI Symbol;Acc:MGI:1929096]"
ENSMUSG00000031024,Denn2b,784.7966542,637.3301719,673.3501344,0.299122897,0.086937709,3.440657706,0.000580302,0.004191373,DENN domain containing 2B [Source:MGI Symbol;Acc:MGI:108517]
ENSMUSG00000041570,Camsap2,8038.719776,8966.568295,9395.146645,-0.157869082,0.04588634,-3.440437419,0.000580775,0.004192478,"calmodulin regulated spectrin-associated protein family, member 2 [Source:MGI Symbol;Acc:MGI:1922434]"
ENSMUSG00000036875,Dna2,158.7204888,95.09239011,103.9236675,0.74335142,0.216153356,3.439000136,0.000583867,0.004211323,DNA replication helicase/nuclease 2 [Source:MGI Symbol;Acc:MGI:2443732]
ENSMUSG00000056014,A430033K04Rik,528.9357521,634.4730771,619.6130346,-0.25889296,0.075309316,-3.437728208,0.000586616,0.004226504,RIKEN cDNA A430033K04 gene [Source:MGI Symbol;Acc:MGI:3583896]
ENSMUSG00000092242,Gm20515,170.8406084,118.8334617,128.1999415,0.515291294,0.149943093,3.436579068,0.00058911,0.004242145,predicted gene 20515 [Source:MGI Symbol;Acc:MGI:5141980]
ENSMUSG00000094530,Gm21399,185.2924646,141.1742555,163.2911225,0.388626701,0.1131062,3.435945168,0.00059049,0.004250099,"predicted gene, 21399 [Source:MGI Symbol;Acc:MGI:5434754]"
ENSMUSG00000115049,Gm49172,210.8766281,157.4703676,159.2801398,0.431981668,0.125725078,3.435922849,0.000590539,0.004250099,"predicted gene, 49172 [Source:MGI Symbol;Acc:MGI:6118604]"
ENSMUSG00000024856,Cdk2ap2,565.1914219,451.1038831,473.6803301,0.32516917,0.094700024,3.433675675,0.000595456,0.004281963,CDK2-associated protein 2 [Source:MGI Symbol;Acc:MGI:1098779]
ENSMUSG00000053012,Krcc1,661.1442166,536.4965547,563.1246412,0.302955733,0.088277811,3.431844661,0.000599491,0.004308615,lysine-rich coiled-coil 1 [Source:MGI Symbol;Acc:MGI:1889377]
ENSMUSG00000037996,Slc24a2,26645.73854,31898.52317,32472.5513,-0.259596241,0.075702201,-3.429176943,0.000605415,0.004346427,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2 [Source:MGI Symbol;Acc:MGI:1923626]"
ENSMUSG00000050711,Scg2,6866.583216,8313.132174,8188.501296,-0.275586037,0.080483961,-3.424111254,0.000616814,0.004419796,secretogranin II [Source:MGI Symbol;Acc:MGI:103033]
ENSMUSG00000085379,2310058D17Rik,117.097177,156.2512759,140.3578588,-0.405224127,0.118407883,-3.422273217,0.000620999,0.004444928,RIKEN cDNA 2310058D17 gene [Source:MGI Symbol;Acc:MGI:1922944]
ENSMUSG00000054976,Nyap2,2045.724643,2417.628948,2452.916609,-0.240990712,0.07042957,-3.421726317,0.000622249,0.004451449,neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2 [Source:MGI Symbol;Acc:MGI:2443135]
ENSMUSG00000037217,Syn1,23495.76446,28202.73478,28447.30829,-0.263347277,0.076996669,-3.420242464,0.000625653,0.004472144,synapsin I [Source:MGI Symbol;Acc:MGI:98460]
ENSMUSG00000025576,Rbfox3,10608.96458,12453.80222,12268.19142,-0.231073762,0.0675872,-3.418898272,0.000628752,0.00449307,"RNA binding protein, fox-1 homolog (C. elegans) 3 [Source:MGI Symbol;Acc:MGI:106368]"
ENSMUSG00000097756,A730056A06Rik,136.9922646,177.7222952,165.3921046,-0.388428604,0.113643472,-3.417957911,0.000630929,0.004506167,RIKEN cDNA A730056A06 gene [Source:MGI Symbol;Acc:MGI:2442718]
ENSMUSG00000042743,Sgtb,5714.196293,6736.4121,6833.70439,-0.237331469,0.069479465,-3.415850531,0.000635831,0.004535009,"small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta [Source:MGI Symbol;Acc:MGI:2444615]"
ENSMUSG00000049092,Gpr137c,1414.749067,1639.315676,1710.861251,-0.210491826,0.061716831,-3.410606517,0.000648186,0.004618102,G protein-coupled receptor 137C [Source:MGI Symbol;Acc:MGI:1917963]
ENSMUSG00000095407,Tmem200c,429.0281061,519.3125603,524.9404953,-0.275576278,0.080869587,-3.407662738,0.000655218,0.004664407,transmembrane protein 200C [Source:MGI Symbol;Acc:MGI:3646281]
ENSMUSG00000002870,Mcm2,263.7733289,200.1152474,205.5144465,0.396087605,0.116238467,3.407543268,0.000655505,0.004665184,minichromosome maintenance complex component 2 [Source:MGI Symbol;Acc:MGI:105380]
ENSMUSG00000038257,Glra3,541.9400077,679.4186025,698.7392708,-0.329162115,0.096612237,-3.407043723,0.000656706,0.004672355,"glycine receptor, alpha 3 subunit [Source:MGI Symbol;Acc:MGI:95749]"
ENSMUSG00000039270,Megf9,6904.039275,7920.62048,7950.128741,-0.198484208,0.058262804,-3.406705397,0.000657521,0.004675722,multiple EGF-like-domains 9 [Source:MGI Symbol;Acc:MGI:1918264]
ENSMUSG00000023192,Grm2,1874.804477,2248.77726,2163.563292,-0.261642029,0.076823879,-3.405738318,0.000659854,0.004688502,"glutamate receptor, metabotropic 2 [Source:MGI Symbol;Acc:MGI:1351339]"
ENSMUSG00000003526,Prodh,759.8739948,975.9142442,864.7440444,-0.359381808,0.105571002,-3.404171621,0.00066365,0.004712924,proline dehydrogenase [Source:MGI Symbol;Acc:MGI:97770]
ENSMUSG00000028234,Rps20,3460.840097,2942.36599,2964.493209,0.234170047,0.068797111,3.403777331,0.000664609,0.004717178,ribosomal protein S20 [Source:MGI Symbol;Acc:MGI:1914677]
ENSMUSG00000030607,Acan,146.8884657,195.6076167,184.9124937,-0.420012136,0.123402364,-3.403598794,0.000665044,0.004718985,aggrecan [Source:MGI Symbol;Acc:MGI:99602]
ENSMUSG00000057841,Rpl32,4413.720088,3691.122058,3614.042234,0.257004937,0.075526338,3.402851821,0.000666864,0.004730625,ribosomal protein L32 [Source:MGI Symbol;Acc:MGI:98038]
ENSMUSG00000017677,Wsb1,4420.116843,3785.679008,3785.808837,0.223416262,0.065666836,3.402269323,0.000668287,0.004738158,WD repeat and SOCS box-containing 1 [Source:MGI Symbol;Acc:MGI:1926139]
ENSMUSG00000040022,Rab11fip2,2785.75635,3230.321796,3291.116735,-0.213624236,0.062807541,-3.401251413,0.000670781,0.004750702,RAB11 family interacting protein 2 (class I) [Source:MGI Symbol;Acc:MGI:1922248]
ENSMUSG00000085181,Gm12709,565.6916967,678.6855258,659.7844416,-0.267063266,0.078518501,-3.401278197,0.000670715,0.004750702,predicted gene 12709 [Source:MGI Symbol;Acc:MGI:3651946]
ENSMUSG00000037313,Tacc3,271.2820299,203.7102335,222.5788831,0.418492305,0.123044071,3.401157826,0.000671011,0.004751046,"transforming, acidic coiled-coil containing protein 3 [Source:MGI Symbol;Acc:MGI:1341163]"
ENSMUSG00000030270,Cpne9,1957.954812,2330.819832,2258.178882,-0.25136646,0.073973651,-3.398053992,0.00067867,0.004799428,copine family member IX [Source:MGI Symbol;Acc:MGI:2443052]
ENSMUSG00000058260,Serpina9,200.2312782,287.5530695,244.9301055,-0.515853401,0.151821236,-3.397768409,0.000679379,0.00480252,"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9 [Source:MGI Symbol;Acc:MGI:1919157]"
ENSMUSG00000001300,Efnb2,2373.519415,2675.548231,2773.826782,-0.172990304,0.050950713,-3.395247926,0.000685665,0.004844343,ephrin B2 [Source:MGI Symbol;Acc:MGI:105097]
ENSMUSG00000033453,Adamts15,218.9682474,277.1602289,263.4246018,-0.338404171,0.099783551,-3.391382325,0.00069541,0.004910551,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15 [Source:MGI Symbol;Acc:MGI:2449569]"
ENSMUSG00000040536,Necab1,5678.572286,6770.513009,6749.444952,-0.253450484,0.074769905,-3.389739257,0.000699591,0.004936089,N-terminal EF-hand calcium binding protein 1 [Source:MGI Symbol;Acc:MGI:1916602]
ENSMUSG00000033983,Coil,590.8387507,694.9683852,681.9315304,-0.234458264,0.069191308,-3.388550844,0.00070263,0.004956196,coilin [Source:MGI Symbol;Acc:MGI:104842]
ENSMUSG00000041245,Wnk3,2003.391531,2269.960314,2327.024635,-0.181275238,0.053506928,-3.387883497,0.000704342,0.0049656,WNK lysine deficient protein kinase 3 [Source:MGI Symbol;Acc:MGI:2652875]
ENSMUSG00000032515,Csrnp1,609.2853847,379.4685621,498.3602848,0.685401271,0.202398063,3.386402318,0.000708155,0.004984314,cysteine-serine-rich nuclear protein 1 [Source:MGI Symbol;Acc:MGI:2387989]
ENSMUSG00000105878,Gm44330,686.6989931,812.2211711,819.787188,-0.239982811,0.070867988,-3.386335903,0.000708326,0.004984314,"predicted gene, 44330 [Source:MGI Symbol;Acc:MGI:5690722]"
ENSMUSG00000047414,Flrt2,3127.355442,3828.378299,3879.599698,-0.291897341,0.086292729,-3.382641184,0.000717924,0.005042381,fibronectin leucine rich transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:3603594]
ENSMUSG00000020986,Sec23a,4037.895329,4563.905368,4623.018163,-0.176821096,0.052303888,-3.380649207,0.000723148,0.005074998,"SEC23 homolog A, COPII coat complex component [Source:MGI Symbol;Acc:MGI:1349635]"
ENSMUSG00000056209,Npm3,137.3630385,93.18664081,106.6876647,0.565248975,0.167246945,3.37972675,0.000725579,0.005090698,nucleoplasmin 3 [Source:MGI Symbol;Acc:MGI:894653]
ENSMUSG00000028862,Map3k6,219.100307,144.8766921,168.5720092,0.599520985,0.177461601,3.378313856,0.000729318,0.005111076,mitogen-activated protein kinase kinase kinase 6 [Source:MGI Symbol;Acc:MGI:1855691]
ENSMUSG00000071033,Gm10308,731.5993021,885.6118193,879.4585343,-0.278985312,0.082631877,-3.376243168,0.000734829,0.00514459,predicted gene 10308 [Source:MGI Symbol;Acc:MGI:3641943]
